museum_id,visitor_count,year,source
mm.domus.SE469,3731,2015,VisitBritain
mm.domus.SE470,42000,1994,domus
mm.domus.SE470,49900,1995,domus
mm.domus.SE470,55000,1996,domus
mm.domus.SE470,55923,1997,domus
mm.domus.SE470,58211,1998,domus
mm.domus.SE470,50740,1999,domus
mm.domus.SE470,76559,2015,MA(fam)
mm.domus.SE471,400000,1994,domus
mm.domus.SE471,145459,1996,domus
mm.domus.SE471,60000,1998,domus
mm.domus.SE471,60000,1999,domus
mm.domus.SE472,17500,1994,domus
mm.domus.SE472,17500,1995,domus
mm.domus.SE472,10582,1996,domus
mm.domus.SE472,12013,1999,domus
mm.domus.SE472,3937,2011,VisitBritain
mm.domus.SE472,2678,2012,VisitBritain
mm.domus.SE472,3082,2013,VisitBritain
mm.domus.SE472,2628,2014,VisitBritain
mm.domus.SE472,2433,2015,VisitBritain
mm.domus.SE472,2800,2016,MA(fam)
mm.domus.SE473,19021,1994,domus
mm.domus.SE473,19021,1995,domus
mm.domus.SE473,19976,1996,domus
mm.domus.SE473,22149,1999,domus
mm.domus.SE473,15255,2011,VisitBritain
mm.domus.SE473,12309,2012,VisitBritain
mm.domus.SE473,12667,2013,VisitBritain
mm.domus.SE473,12772,2014,VisitBritain
mm.domus.SE473,11953,2015,VisitBritain
mm.domus.SE473,11500,2016,MA(fam)
mm.domus.SE474,9465,1994,domus
mm.domus.SE474,9465,1995,domus
mm.domus.SE474,8766,1996,domus
mm.domus.SE474,12463,1999,domus
mm.domus.SE474,2028,2011,VisitBritain
mm.domus.SE474,1622,2012,VisitBritain
mm.domus.SE474,1885,2013,VisitBritain
mm.domus.SE474,1847,2014,VisitBritain
mm.domus.SE474,2158,2015,VisitBritain
mm.domus.SE474,12463,2016,MA(fam)
mm.domus.SE475,176699,1994,domus
mm.domus.SE475,176699,1995,domus
mm.domus.SE475,175165,1996,domus
mm.domus.SE475,0,1997,domus
mm.domus.SE475,258097,1999,domus
mm.domus.SE475,231197,2011,VisitBritain
mm.domus.SE475,248544,2012,VisitBritain
mm.domus.SE475,258097,2012,MA(fam)
mm.domus.SE475,243082,2013,VisitBritain
mm.domus.SE475,242779,2014,VisitBritain
mm.domus.SE475,248405,2015,VisitBritain
mm.domus.SE478,109539,1995,domus
mm.domus.SE478,109539,1996,domus
mm.domus.SE478,114997,1997,domus
mm.domus.SE478,116276,1998,domus
mm.domus.SE478,122868,1999,domus
mm.domus.SE478,136077,2011,VisitBritain
mm.domus.SE478,118111,2012,MA(fam)
mm.domus.SE478,134983,2012,VisitBritain
mm.domus.SE478,143046,2013,VisitBritain
mm.domus.SE478,148865,2014,VisitBritain
mm.domus.SE478,150591,2015,VisitBritain
mm.domus.SE480,1000,1995,domus
mm.domus.SE480,1000,1996,domus
mm.domus.SE480,1000,1997,domus
mm.domus.SE480,1000,1998,domus
mm.domus.SE480,1200,1999,domus
mm.domus.SE481,0,1995,domus
mm.domus.SE481,0,1996,domus
mm.domus.SE481,0,1997,domus
mm.domus.SE481,2308,2007,MA(fam)
mm.domus.SE482,14900,1995,domus
mm.domus.SE482,17000,1996,domus
mm.domus.SE482,16000,1997,domus
mm.domus.SE482,16750,1998,domus
mm.domus.SE482,16470,1999,domus
mm.domus.SE482,20000,2009,MA(fam)
mm.domus.SE482,1447,2016,mm.ace.858
mm.domus.SE483,0,1995,domus
mm.domus.SE483,8000,1996,domus
mm.domus.SE483,0,1997,domus
mm.domus.SE483,10000,1998,domus
mm.domus.SE483,10000,1999,domus
mm.domus.SE484,300,1995,domus
mm.domus.SE484,300,1999,domus
mm.domus.SE485,120000,1995,domus
mm.domus.SE485,100000,1996,domus
mm.domus.SE485,10000,1999,domus
mm.domus.SE485,10000,2007,MA(fam)
mm.domus.SE486,0,1995,domus
mm.domus.SE486,0,1996,domus
mm.domus.SE486,0,1997,domus
mm.domus.SE486,0,1998,domus
mm.domus.SE486,17167,1999,domus
mm.domus.SE486,106195,2016,mm.ace.177
mm.domus.SE488,5000,1995,domus
mm.domus.SE488,7000,1996,domus
mm.domus.SE488,7000,1997,domus
mm.domus.SE488,7500,1998,domus
mm.domus.SE488,7500,1999,domus
mm.domus.SE489,0,1995,domus
mm.domus.SE489,0,1996,domus
mm.domus.SE489,0,1997,domus
mm.domus.SE489,182,1998,domus
mm.domus.SE490,20000,1995,domus
mm.domus.SE490,100000,1996,domus
mm.domus.SE490,19719,1997,domus
mm.domus.SE490,166821,1998,domus
mm.domus.SE490,179875,1999,domus
mm.domus.SE490,148000,2004,MA(fam)
mm.domus.SE490,155000,2011,VisitBritain
mm.domus.SE490,133000,2012,VisitBritain
mm.domus.SE490,129189,2013,VisitBritain
mm.domus.SE490,130119,2014,VisitBritain
mm.domus.SE490,112224,2015,VisitBritain
mm.domus.SE491,0,1995,domus
mm.domus.SE491,65000,1996,domus
mm.domus.SE491,61400,1997,domus
mm.domus.SE491,0,1998,domus
mm.domus.SE491,66146,1999,domus
mm.domus.SE491,63500,2015,MA(fam)
mm.domus.SE492,7458,1995,domus
mm.domus.SE492,6850,1997,domus
mm.domus.SE492,0,1998,domus
mm.domus.SE492,7200,1999,domus
mm.domus.SE493,0,1995,domus
mm.domus.SE493,4285,1996,domus
mm.domus.SE493,5468,1997,domus
mm.domus.SE493,5790,1998,domus
mm.domus.SE493,5703,1999,domus
mm.domus.SE494,0,1995,domus
mm.domus.SE494,1070,1996,domus
mm.domus.SE494,924,1997,domus
mm.domus.SE494,1881,1998,domus
mm.domus.SE495,0,1995,domus
mm.domus.SE495,1070,1996,domus
mm.domus.SE495,0,1997,domus
mm.domus.SE495,1881,1998,domus
mm.domus.SE495,1918,1999,domus
mm.domus.SE495,3140,2011,VisitBritain
mm.domus.SE495,2213,2012,VisitBritain
mm.domus.SE495,2219,2013,VisitBritain
mm.domus.SE495,2461,2014,VisitBritain
mm.domus.SE495,2342,2015,VisitBritain
mm.domus.SE496,0,1995,domus
mm.domus.SE496,750,1996,domus
mm.domus.SE496,750,1997,domus
mm.domus.SE496,1500,1998,domus
mm.domus.SE496,0,1999,domus
mm.domus.SE496,1000,2012,MA(fam)
mm.domus.SE498,0,1995,domus
mm.domus.SE498,48404,1996,domus
mm.domus.SE498,0,1997,domus
mm.domus.SE498,57277,1999,domus
mm.domus.SE498,40694,2011,VisitBritain
mm.domus.SE498,57227,2012,MA(fam)
mm.domus.SE498,35558,2012,VisitBritain
mm.domus.SE498,39313,2013,VisitBritain
mm.domus.SE498,40159,2014,VisitBritain
mm.domus.SE498,43218,2015,VisitBritain
mm.domus.SE499,0,1995,domus
mm.domus.SE499,159102,1996,domus
mm.domus.SE499,0,1997,domus
mm.domus.SE499,180920,1999,domus
mm.domus.SE500,0,1995,domus
mm.domus.SE500,294649,1996,domus
mm.domus.SE500,0,1997,domus
mm.domus.SE500,329478,1999,domus
mm.domus.SE500,355499,2011,VisitBritain
mm.domus.SE500,325325,2012,VisitBritain
mm.domus.SE500,329478,2012,MA(fam)
mm.domus.SE500,340410,2013,VisitBritain
mm.domus.SE500,345281,2014,VisitBritain
mm.domus.SE500,331480,2015,VisitBritain
mm.domus.SE501,0,1995,domus
mm.domus.SE501,30221,1996,domus
mm.domus.SE501,0,1997,domus
mm.domus.SE501,69277,1999,domus
mm.domus.SE501,69723,2011,VisitBritain
mm.domus.SE501,62518,2012,VisitBritain
mm.domus.SE501,69277,2012,MA(fam)
mm.domus.SE501,68014,2013,VisitBritain
mm.domus.SE501,77828,2014,VisitBritain
mm.domus.SE501,76822,2015,VisitBritain
mm.domus.SE503,0,1995,domus
mm.domus.SE503,1075,1996,domus
mm.domus.SE503,1580,1997,domus
mm.domus.SE503,2600,1998,domus
mm.domus.SE503,0,1999,domus
mm.domus.SE503,8000,2014,MA(fam)
mm.domus.SE503,7171,2016,mm.ace.876
mm.domus.SE504,0,1995,domus
mm.domus.SE504,300,1996,domus
mm.domus.SE504,2976,1997,domus
mm.domus.SE504,2730,1998,domus
mm.domus.SE504,4040,2007,MA(fam)
mm.domus.SE505,0,1995,domus
mm.domus.SE505,0,1996,domus
mm.domus.SE505,4500,1997,domus
mm.domus.SE505,10800,1998,domus
mm.domus.SE505,9593,1999,domus
mm.domus.SE505,14000,2012,MA(fam)
mm.domus.SE506,0,1995,domus
mm.domus.SE506,0,1996,domus
mm.domus.SE506,0,1997,domus
mm.domus.SE506,10000,1998,domus
mm.domus.SE506,21316,1999,domus
mm.domus.SE506,20000,2013,MA(fam)
mm.domus.SE506,20065,2016,mm.ace.879
mm.domus.SE507,1566424,1996,domus
mm.domus.SE507,1473650,1997,domus
mm.domus.SE507,1531229,1998,domus
mm.domus.SE507,1615000,1999,domus
mm.domus.SE507,2805550,2010,MA(fam)
mm.domus.SE507,2889000,2011,VisitBritain
mm.domus.SE507,2989000,2012,VisitBritain
mm.domus.SE507,3316075,2013,VisitBritain
mm.domus.SE507,3358086,2014,VisitBritain
mm.domus.SE507,3356212,2015,VisitBritain
mm.domus.SE508,0,1996,domus
mm.domus.SE508,0,1997,domus
mm.domus.SE508,18683,2011,VisitBritain
mm.domus.SE508,17882,2012,VisitBritain
mm.domus.SE508,22623,2013,VisitBritain
mm.domus.SE508,19663,2014,VisitBritain
mm.domus.SE508,19898,2014,MA(fam)
mm.domus.SE508,15632,2015,VisitBritain
mm.domus.SE509,0,1996,domus
mm.domus.SE510,0,1996,domus
mm.domus.SE510,0,1997,domus
mm.domus.SE511,170000,1997,domus
mm.domus.SE511,135462,1998,domus
mm.domus.SE511,270131,2008,MA(fam)
mm.domus.SE511,274320,2011,VisitBritain
mm.domus.SE511,215730,2012,VisitBritain
mm.domus.SE511,232531,2013,VisitBritain
mm.domus.SE511,347717,2014,VisitBritain
mm.domus.SE511,356219,2015,VisitBritain
mm.domus.SE513,6250,1997,domus
mm.domus.SE513,8000,1998,domus
mm.domus.SE513,8567,1999,domus
mm.domus.SE514,29773,1998,domus
mm.domus.SE514,33746,1999,domus
mm.domus.SE514,101572,2011,VisitBritain
mm.domus.SE514,93000,2012,VisitBritain
mm.domus.SE514,94429,2013,VisitBritain
mm.domus.SE514,101034,2014,VisitBritain
mm.domus.SE514,135000,2015,VisitBritain
mm.domus.SE514,146601,2016,National Trust Annual Report
mm.domus.SE514,146601,2016,"National Trust Annual Report, 2016/2060"
mm.domus.SE515,10160,1998,domus
mm.domus.SE515,9687,1999,domus
mm.domus.SE515,12000,2012,MA(fam)
mm.domus.SE516,26749,1999,domus
mm.domus.SE517,16094,2011,VisitBritain
mm.domus.SE517,31728,2012,VisitBritain
mm.domus.SE517,19276,2013,VisitBritain
mm.domus.SE517,18500,2014,VisitBritain
mm.domus.SE517,15000,2015,VisitBritain
mm.domus.SE518,36265,1998,domus
mm.domus.SE518,34800,1999,domus
mm.domus.SE518,98543,2011,VisitBritain
mm.domus.SE518,91812,2012,VisitBritain
mm.domus.SE518,101620,2013,VisitBritain
mm.domus.SE518,118653,2014,VisitBritain
mm.domus.SE518,133705,2015,VisitBritain
mm.domus.SE518,143934,2016,National Trust Annual Report
mm.domus.SE518,143934,2016,"National Trust Annual Report, 2016/2062"
mm.domus.SE519,12733,1998,domus
mm.domus.SE519,13222,1999,domus
mm.domus.SE519,15405,2011,VisitBritain
mm.domus.SE519,15047,2012,VisitBritain
mm.domus.SE519,14220,2013,VisitBritain
mm.domus.SE519,13835,2014,VisitBritain
mm.domus.SE519,6345,2015,VisitBritain
mm.domus.SE519,14612,2016,mm.ace.916
mm.domus.SE520,6906,1998,domus
mm.domus.SE520,7044,1999,domus
mm.domus.SE520,7500,2016,MA(fam)
mm.domus.SE521,10016,1998,domus
mm.domus.SE521,9098,1999,domus
mm.domus.SE522,24849,1998,domus
mm.domus.SE522,23919,1999,domus
mm.domus.SE522,45299,2011,VisitBritain
mm.domus.SE522,39336,2012,VisitBritain
mm.domus.SE522,61460,2013,VisitBritain
mm.domus.SE522,65102,2014,VisitBritain
mm.domus.SE522,78395,2015,VisitBritain
mm.domus.SE522,82218,2016,National Trust Annual Report
mm.domus.SE522,82218,2016,"National Trust Annual Report, 2016/2090"
mm.domus.SE523,7963,1998,domus
mm.domus.SE523,4515,1999,domus
mm.domus.SE523,11451,2011,VisitBritain
mm.domus.SE523,0,2012,VisitBritain
mm.domus.SE523,DK,2012,VisitBritain
mm.domus.SE523,0,2013,VisitBritain
mm.domus.SE523,DK,2013,VisitBritain
mm.domus.SE523,24972,2014,VisitBritain
mm.domus.SE523,28920,2015,VisitBritain
mm.domus.SE524,4814,1998,domus
mm.domus.SE524,4031,1999,domus
mm.domus.SE525,36248,2011,VisitBritain
mm.domus.SE525,37621,2012,VisitBritain
mm.domus.SE525,45569,2013,VisitBritain
mm.domus.SE525,36957,2014,VisitBritain
mm.domus.SE525,35560,2015,VisitBritain
mm.domus.SE526,22571,1998,domus
mm.domus.SE526,21423,1999,domus
mm.domus.SE527,17307,1998,domus
mm.domus.SE527,16345,1999,domus
mm.domus.SE527,88697,2011,VisitBritain
mm.domus.SE527,0,2012,VisitBritain
mm.domus.SE527,DK,2012,VisitBritain
mm.domus.SE527,0,2013,VisitBritain
mm.domus.SE527,DK,2013,VisitBritain
mm.domus.SE527,117823,2014,VisitBritain
mm.domus.SE527,130268,2015,VisitBritain
mm.domus.SE527,134510,2016,National Trust Annual Report
mm.domus.SE527,134510,2016,"National Trust Annual Report, 2016/2067"
mm.domus.SE528,75000,1998,domus
mm.domus.SE528,100305,2011,VisitBritain
mm.domus.SE528,87230,2012,VisitBritain
mm.domus.SE528,91418,2013,VisitBritain
mm.domus.SE528,109114,2014,VisitBritain
mm.domus.SE528,110200,2015,VisitBritain
mm.domus.SE528,129305,2016,National Trust Annual Report
mm.domus.SE528,129305,2016,"National Trust Annual Report, 2016/2070"
mm.domus.SE529,6253,1998,domus
mm.domus.SE530,6324,1998,domus
mm.domus.SE530,5987,2011,VisitBritain
mm.domus.SE530,15000,2012,VisitBritain
mm.domus.SE530,15509,2013,VisitBritain
mm.domus.SE530,18112,2014,VisitBritain
mm.domus.SE530,21143,2015,VisitBritain
mm.domus.SE531,200000,2010,MA(fam)
mm.domus.SE531,199971,2011,VisitBritain
mm.domus.SE531,193413,2012,VisitBritain
mm.domus.SE531,213415,2013,VisitBritain
mm.domus.SE531,233965,2014,VisitBritain
mm.domus.SE531,253624,2015,VisitBritain
mm.domus.SE531,229729,2016,National Trust Annual Report
mm.domus.SE531,684325,2016,mm.ace.784
mm.domus.SE531,229729,2016,"National Trust Annual Report, 2016/2033"
mm.domus.SE532,78000,1998,domus
mm.domus.SE532,115490,2011,VisitBritain
mm.domus.SE532,0,2012,VisitBritain
mm.domus.SE532,DK,2012,VisitBritain
mm.domus.SE532,0,2013,VisitBritain
mm.domus.SE532,DK,2013,VisitBritain
mm.domus.SE532,126344,2014,VisitBritain
mm.domus.SE532,136576,2015,VisitBritain
mm.domus.SE532,150495,2016,National Trust Annual Report
mm.domus.SE532,150495,2016,"National Trust Annual Report, 2016/2056"
mm.domus.SE533,94534,2011,VisitBritain
mm.domus.SE533,95000,2011,MA(fam)
mm.domus.SE533,101918,2012,VisitBritain
mm.domus.SE533,116681,2013,VisitBritain
mm.domus.SE533,113273,2014,VisitBritain
mm.domus.SE533,141662,2015,VisitBritain
mm.domus.SE533,149254,2016,National Trust Annual Report
mm.domus.SE533,149254,2016,"National Trust Annual Report, 2016/2057"
mm.domus.SE534,585,1998,domus
mm.domus.SE534,DK,2011,VisitBritain
mm.domus.SE534,DK,2012,VisitBritain
mm.domus.SE534,1801,2013,VisitBritain
mm.domus.SE534,1357,2014,VisitBritain
mm.domus.SE534,2125,2015,VisitBritain
mm.domus.SE535,4569,1998,domus
mm.domus.SE535,21687,2011,VisitBritain
mm.domus.SE535,19500,2012,VisitBritain
mm.domus.SE535,16609,2013,VisitBritain
mm.domus.SE535,16266,2014,VisitBritain
mm.domus.SE535,15974,2015,VisitBritain
mm.domus.SE536,183000,1998,domus
mm.domus.SE536,180000,2012,MA(fam)
mm.domus.SE537,25000,2009,MA(fam)
mm.domus.SE537,27490,2011,VisitBritain
mm.domus.SE537,0,2012,VisitBritain
mm.domus.SE537,DK,2012,VisitBritain
mm.domus.SE537,18677,2013,VisitBritain
mm.domus.SE537,16960,2014,VisitBritain
mm.domus.SE537,16971,2015,VisitBritain
mm.domus.SE538,110000,1999,domus
mm.domus.SE538,152014,2011,VisitBritain
mm.domus.SE538,138398,2012,VisitBritain
mm.domus.SE538,145607,2013,VisitBritain
mm.domus.SE538,149873,2014,VisitBritain
mm.domus.SE538,158958,2015,VisitBritain
mm.domus.SE538,166710,2016,National Trust Annual Report
mm.domus.SE538,145868,2016,mm.ace.933
mm.domus.SE538,166710,2016,"National Trust Annual Report, 2016/2048"
mm.domus.SE539,70000,1999,domus
mm.domus.SE539,278505,2011,VisitBritain
mm.domus.SE539,251963,2012,VisitBritain
mm.domus.SE539,300000,2013,MA(fam) year stated
mm.domus.SE539,278505,2013,VisitBritain
mm.domus.SE539,315631,2014,VisitBritain
mm.domus.SE539,332958,2015,VisitBritain
mm.domus.SE539,371593,2016,National Trust Annual Report
mm.domus.SE539,270613,2016,mm.ace.934
